transaction_id,customer_id,card_id,transaction_time,amount,merchant,merchant_category,location,ingestion_timestamp,source_file,batch_id
T0524,C010,CRD10,2026-04-30T13:10:43.000Z,318.52,H&M,Shopping,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0865,C008,CRD08,2026-04-29T20:45:45.000Z,42864.37,Tiffany,Luxury,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0092,C006,CRD06,2026-04-30T20:25:09.000Z,4834.27,MakeMyTrip,Travel,Surat,2026-07-13T18:59:19.304Z,transaction.csv,1
T0958,C008,CRD08,2026-05-01T07:50:04.000Z,581.79,Amazon,E-commerce,Hyderabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0268,C001,CRD01,2026-04-30T10:38:16.000Z,284.72,Myntra,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0581,C010,CRD10,2026-04-29T07:57:58.000Z,241.04,Max Fashion,Shopping,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T1026,C001,CRD01,2026-04-29T06:48:45.000Z,231.26,Myntra,E-commerce,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T0171,C003,CRD03,2026-04-29T18:14:43.000Z,663.51,Apple Store,Electronics,Hyderabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0857,C004,CRD04,2026-04-30T14:02:16.000Z,340.44,Croma,Electronics,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0217,C009,CRD09,2026-04-30T16:08:22.000Z,1372.45,Apple Store,Electronics,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T0594,C005,CRD05,2026-04-29T03:32:07.000Z,9978.29,Swiggy,Food,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T1137,C002,CRD02,2026-04-29T20:42:18.000Z,374.31,Dominos,Food,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0046,C006,CRD06,2026-04-29T16:07:42.000Z,2370,Tiffany,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T1129,C006,CRD06,2026-04-30T05:37:10.000Z,2325.7,Luxury Brand,Luxury,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T0327,C002,CRD02,2026-04-29T22:00:32.000Z,12320.61,Medplus,Healthcare,Hyderabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T1030,C006,CRD06,2026-04-30T18:29:06.000Z,46081.39,Croma,Electronics,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0574,C008,CRD08,2026-04-30T19:13:04.000Z,315.94,Flipkart,E-commerce,Hyderabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0011,C008,CRD08,2026-05-01T06:27:56.000Z,1256.11,Meesho,E-commerce,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0190,C006,CRD06,2026-05-01T05:41:23.000Z,394.14,Luxury Brand,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0717,C002,CRD02,2026-04-29T20:32:23.000Z,372.79,Dominos,Food,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0957,C010,CRD10,2026-04-29T01:19:26.000Z,604.24,Zara,Shopping,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T1033,C003,CRD03,2026-04-30T22:24:54.000Z,117.24,Zara,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0845,C007,CRD07,2026-04-29T10:48:33.000Z,70.76,McDonald's,Food,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0818,C010,CRD10,2026-04-30T16:27:15.000Z,566.23,Max Fashion,Shopping,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0218,C010,CRD10,2026-04-28T16:56:25.000Z,473.41,Max Fashion,Shopping,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0133,C003,CRD03,2026-04-30T07:17:43.000Z,206.36,H&M,Shopping,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0673,C008,CRD08,2026-04-28T19:58:38.000Z,638.73,Luxury Brand,Luxury,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T1121,C007,CRD07,2026-04-28T21:16:19.000Z,65.31,Dominos,Food,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T1043,C007,CRD07,2026-05-01T05:05:47.000Z,6917.39,MakeMyTrip,Travel,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0604,C006,CRD06,2026-04-28T02:50:22.000Z,414.85,Luxury Brand,Luxury,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T1148,C006,CRD06,2026-04-30T18:30:56.000Z,2353.4,Louis Vuitton,Luxury,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T1166,C008,CRD08,2026-04-30T19:57:24.000Z,1233.63,Flipkart,E-commerce,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0887,C003,CRD03,2026-04-28T16:46:15.000Z,609.2,H&M,Shopping,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0548,C006,CRD06,2026-05-01T04:01:37.000Z,3629.05,Luxury Brand,Luxury,Nagpur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0555,C005,CRD05,2026-04-28T11:47:21.000Z,4836,IRCTC,Travel,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T0575,C007,CRD07,2026-04-30T21:28:21.000Z,10611.53,Croma,Electronics,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0925,C006,CRD06,2026-04-30T00:08:53.000Z,2046.95,H&M,Shopping,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0026,C010,CRD10,2026-04-28T06:14:19.000Z,2320.92,Max Fashion,Shopping,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T0895,C006,CRD06,2026-04-29T09:09:31.000Z,1760.46,Louis Vuitton,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0421,C009,CRD09,2026-04-27T23:10:18.000Z,227.31,Apple Store,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0195,C002,CRD02,2026-04-29T21:00:08.000Z,2358.72,Netflix,Entertainment,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T1180,C009,CRD09,2026-05-01T07:23:49.000Z,440.78,Reliance Digital,Electronics,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0736,C001,CRD01,2026-04-29T16:35:11.000Z,704.82,Meesho,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T1197,C006,CRD06,2026-04-29T19:55:13.000Z,955.53,Louis Vuitton,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0339,C010,CRD10,2026-04-29T01:48:44.000Z,526.82,H&M,Shopping,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0107,C010,CRD10,2026-04-30T05:21:07.000Z,346.62,H&M,Shopping,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0134,C010,CRD10,2026-04-30T07:41:38.000Z,3208.64,PVR Cinemas,Entertainment,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0591,C010,CRD10,2026-04-27T22:56:52.000Z,217.22,H&M,Shopping,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0311,C003,CRD03,2026-05-01T02:27:06.000Z,10359.9,Louis Vuitton,Luxury,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0917,C001,CRD01,2026-04-28T11:04:11.000Z,1458.22,Amazon,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0959,C001,CRD01,2026-04-30T18:33:52.000Z,115.46,Flipkart,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0666,C001,CRD01,2026-04-30T20:53:10.000Z,160.65,Meesho,E-commerce,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0501,C008,CRD08,2026-04-30T06:18:14.000Z,429.36,Amazon,E-commerce,Hyderabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0399,C010,CRD10,2026-05-01T03:48:13.000Z,187.65,Max Fashion,Shopping,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T1068,C007,CRD07,2026-04-29T13:02:08.000Z,379.42,Swiggy,Food,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T0976,C002,CRD02,2026-04-29T22:00:35.000Z,290.01,McDonald's,Food,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0102,C005,CRD05,2026-04-28T03:01:49.000Z,141.03,DMart,Groceries,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0824,C002,CRD02,2026-05-01T02:43:51.000Z,3895.43,IRCTC,Travel,Lucknow,2026-07-13T18:59:19.304Z,transaction.csv,1
T0716,C007,CRD07,2026-04-29T12:09:43.000Z,354.52,Zomato,Food,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T0951,C005,CRD05,2026-04-29T06:18:10.000Z,416.09,DMart,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0497,C008,CRD08,2026-04-30T08:54:47.000Z,13209.17,Louis Vuitton,Luxury,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0996,C008,CRD08,2026-04-29T10:25:45.000Z,269.36,Myntra,E-commerce,Hyderabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T1015,C008,CRD08,2026-04-29T17:15:02.000Z,20415.06,Luxury Brand,Luxury,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T1142,C003,CRD03,2026-04-29T01:09:55.000Z,3888.99,Tiffany,Luxury,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0029,C008,CRD08,2026-04-29T16:45:39.000Z,805,Zomato,Food,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0929,C007,CRD07,2026-04-30T02:37:59.000Z,547.36,McDonald's,Food,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T0527,C010,CRD10,2026-04-28T21:27:51.000Z,4340.36,Max Fashion,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0690,C007,CRD07,2026-04-28T20:12:11.000Z,5393.94,IndianOil,Fuel,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0662,C005,CRD05,2026-04-30T21:38:10.000Z,464.36,DMart,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T1115,C006,CRD06,2026-05-01T00:33:18.000Z,1467.82,Luxury Brand,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0130,C007,CRD07,2026-04-30T15:52:41.000Z,463.82,Swiggy,Food,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T0090,C010,CRD10,2026-04-30T17:56:32.000Z,11692.06,Croma,Electronics,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0125,C005,CRD05,2026-04-29T04:34:41.000Z,551.65,DMart,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0128,C010,CRD10,2026-04-30T08:26:05.000Z,281.23,H&M,Shopping,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0017,C010,CRD10,2026-04-29T07:20:55.000Z,7153.35,IndianOil,Fuel,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T1014,C003,CRD03,2026-04-28T11:42:27.000Z,9014.52,DMart,Groceries,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0461,C009,CRD09,2026-04-30T12:50:11.000Z,34252.9,Tiffany,Luxury,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T1078,C010,CRD10,2026-04-29T20:18:12.000Z,230.42,H&M,Shopping,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0653,C007,CRD07,2026-04-29T02:07:13.000Z,477.64,McDonald's,Food,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T0287,C001,CRD01,2026-04-29T01:45:44.000Z,1170.47,Meesho,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0397,C004,CRD04,2026-04-28T16:02:07.000Z,1438.57,Reliance Digital,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T1147,C005,CRD05,2026-04-28T10:30:25.000Z,916.9,BigBasket,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0480,C008,CRD08,2026-04-29T07:52:35.000Z,29064.37,Apple Store,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0802,C002,CRD02,2026-04-30T13:33:59.000Z,77.38,Zomato,Food,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T1024,C007,CRD07,2026-04-28T00:26:44.000Z,207.35,Zomato,Food,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0680,C001,CRD01,2026-04-29T10:52:03.000Z,3359.79,Max Fashion,Shopping,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0692,C006,CRD06,2026-04-30T06:28:22.000Z,1373.39,Tiffany,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T1199,C001,CRD01,2026-04-30T06:44:28.000Z,1420.58,IndianOil,Fuel,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T0714,C009,CRD09,2026-04-28T20:33:58.000Z,217.22,Reliance Digital,Electronics,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T0924,C009,CRD09,2026-04-28T16:27:36.000Z,478.12,Croma,Electronics,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T1088,C005,CRD05,2026-04-27T23:42:53.000Z,1090.73,DMart,Groceries,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0769,C005,CRD05,2026-04-28T19:14:08.000Z,19042.27,Apple Store,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T1048,C007,CRD07,2026-04-28T23:20:49.000Z,502.71,Swiggy,Food,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T0182,C010,CRD10,2026-04-30T08:04:14.000Z,86.7,H&M,Shopping,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0616,C006,CRD06,2026-04-30T04:56:20.000Z,32509.67,Apple Store,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0710,C004,CRD04,2026-04-29T11:43:40.000Z,265.43,Apple Store,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0315,C001,CRD01,2026-04-28T22:28:01.000Z,1128.22,Myntra,E-commerce,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T0506,C002,CRD02,2026-04-29T15:41:02.000Z,184.16,Swiggy,Food,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0412,C008,CRD08,2026-04-28T20:11:11.000Z,3811.86,Dominos,Food,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0252,C006,CRD06,2026-04-30T22:23:41.000Z,40274.3,Louis Vuitton,Luxury,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0127,C007,CRD07,2026-04-30T17:00:48.000Z,202.26,Dominos,Food,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T1085,C006,CRD06,2026-04-29T00:12:37.000Z,2840.54,Zara,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0256,C002,CRD02,2026-04-28T00:34:59.000Z,246.57,Dominos,Food,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0419,C004,CRD04,2026-05-01T03:09:11.000Z,3366.32,Reliance Digital,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T1109,C007,CRD07,2026-04-30T09:22:07.000Z,254.86,Zomato,Food,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0648,C007,CRD07,2026-04-28T13:18:33.000Z,5094.73,DMart,Groceries,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0158,C007,CRD07,2026-05-01T06:37:31.000Z,158.17,Swiggy,Food,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T0450,C003,CRD03,2026-04-30T13:08:59.000Z,609.78,Zara,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0613,C007,CRD07,2026-04-29T14:35:43.000Z,7387.24,Luxury Brand,Luxury,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T0352,C005,CRD05,2026-04-30T08:10:52.000Z,951.54,DMart,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0671,C006,CRD06,2026-04-30T22:24:07.000Z,6795.34,Blinkit,Groceries,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T1044,C001,CRD01,2026-04-29T21:19:01.000Z,4913.34,H&M,Shopping,Hyderabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T1151,C010,CRD10,2026-04-28T21:31:28.000Z,206.14,H&M,Shopping,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0926,C008,CRD08,2026-04-29T07:21:20.000Z,1594.83,Louis Vuitton,Luxury,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T0923,C010,CRD10,2026-04-30T08:35:48.000Z,334.14,H&M,Shopping,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0491,C010,CRD10,2026-04-28T15:54:41.000Z,447.83,H&M,Shopping,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0370,C003,CRD03,2026-04-29T19:23:26.000Z,415.45,H&M,Shopping,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0104,C008,CRD08,2026-04-28T09:11:29.000Z,409.51,Myntra,E-commerce,Hyderabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0063,C004,CRD04,2026-04-28T13:45:15.000Z,2670.38,Croma,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0178,C003,CRD03,2026-05-01T06:04:00.000Z,9037.99,Croma,Electronics,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T1058,C002,CRD02,2026-04-29T22:31:00.000Z,254.51,Swiggy,Food,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0443,C006,CRD06,2026-04-28T10:46:13.000Z,12632.1,McDonald's,Food,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0940,C009,CRD09,2026-04-29T03:35:14.000Z,2464.38,Reliance Digital,Electronics,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T0157,C004,CRD04,2026-04-28T15:52:35.000Z,5700.77,1mg,Healthcare,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0810,C006,CRD06,2026-04-29T03:32:51.000Z,50971.74,Luxury Brand,Luxury,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T1146,C006,CRD06,2026-04-29T14:54:30.000Z,1672.72,Tiffany,Luxury,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0110,C001,CRD01,2026-04-30T10:08:22.000Z,1145.78,Amazon,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0595,C006,CRD06,2026-05-01T00:44:53.000Z,2182.02,Tiffany,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0749,C001,CRD01,2026-05-01T07:43:39.000Z,1121.85,Meesho,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0376,C007,CRD07,2026-04-30T20:34:09.000Z,66.44,Zomato,Food,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T1010,C009,CRD09,2026-04-29T17:48:40.000Z,3150.19,Croma,Electronics,Bengaluru,2026-07-13T18:59:19.304Z,transaction.csv,1
T1082,C003,CRD03,2026-05-01T07:46:47.000Z,617.2,Max Fashion,Shopping,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T0758,C004,CRD04,2026-04-28T22:47:23.000Z,2051.42,Apple Store,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0206,C010,CRD10,2026-04-29T11:17:36.000Z,592.06,Max Fashion,Shopping,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T0772,C005,CRD05,2026-04-30T15:17:38.000Z,225.22,BigBasket,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0829,C005,CRD05,2026-04-28T09:52:12.000Z,17962.91,Apple Store,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T1145,C009,CRD09,2026-04-28T18:55:23.000Z,80.5,Croma,Electronics,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0220,C003,CRD03,2026-04-28T14:32:55.000Z,3974.78,Netflix,Entertainment,Surat,2026-07-13T18:59:19.304Z,transaction.csv,1
T0977,C006,CRD06,2026-04-30T23:01:48.000Z,1992.91,Luxury Brand,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0942,C001,CRD01,2026-04-30T05:24:45.000Z,39758.37,Tiffany,Luxury,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0500,C005,CRD05,2026-05-01T00:14:25.000Z,824.6,Blinkit,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0718,C005,CRD05,2026-04-29T12:29:30.000Z,373.39,DMart,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0458,C002,CRD02,2026-05-01T00:06:37.000Z,364.34,Dominos,Food,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0146,C003,CRD03,2026-05-01T01:43:44.000Z,2981.95,DMart,Groceries,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0597,C003,CRD03,2026-04-29T01:06:14.000Z,160.27,H&M,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0173,C006,CRD06,2026-05-01T04:13:35.000Z,9205.95,Meesho,E-commerce,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0676,C001,CRD01,2026-04-29T09:55:33.000Z,2883.32,Myntra,E-commerce,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0474,C009,CRD09,2026-04-28T16:15:13.000Z,53761.03,Apple Store,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0317,C006,CRD06,2026-04-29T10:50:10.000Z,2356.1,Tiffany,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0732,C008,CRD08,2026-04-29T19:37:28.000Z,6699.56,BookMyShow,Entertainment,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0876,C008,CRD08,2026-04-29T22:02:46.000Z,767.88,Meesho,E-commerce,Hyderabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0061,C006,CRD06,2026-04-29T07:13:37.000Z,55477.71,Croma,Electronics,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0830,C005,CRD05,2026-04-29T08:10:28.000Z,905.32,BigBasket,Groceries,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T0600,C010,CRD10,2026-04-28T18:14:02.000Z,161.45,Max Fashion,Shopping,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0816,C006,CRD06,2026-04-27T20:54:18.000Z,1126.1,Louis Vuitton,Luxury,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0776,C001,CRD01,2026-04-30T08:44:32.000Z,657.47,Amazon,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0337,C010,CRD10,2026-04-30T15:43:25.000Z,351.87,H&M,Shopping,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0140,C001,CRD01,2026-04-29T17:48:36.000Z,1571,Apollo Pharmacy,Healthcare,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0105,C001,CRD01,2026-04-30T22:10:30.000Z,164.83,Amazon,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0409,C001,CRD01,2026-05-01T05:10:34.000Z,246.74,Meesho,E-commerce,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0912,C004,CRD04,2026-04-30T00:58:16.000Z,59536.85,Croma,Electronics,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T1123,C004,CRD04,2026-04-29T00:02:36.000Z,2240.29,Apple Store,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T1155,C010,CRD10,2026-04-27T23:28:00.000Z,684.94,H&M,Shopping,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0205,C002,CRD02,2026-04-29T23:39:44.000Z,356.74,Dominos,Food,Jaipur,2026-07-13T18:59:19.304Z,transaction.csv,1
T1076,C001,CRD01,2026-04-29T07:27:00.000Z,673.97,Meesho,E-commerce,Hyderabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0899,C007,CRD07,2026-04-29T03:52:21.000Z,3825.17,IndianOil,Fuel,Nagpur,2026-07-13T18:59:19.304Z,transaction.csv,1
T0295,C002,CRD02,2026-04-29T16:07:58.000Z,6523.66,Louis Vuitton,Luxury,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0920,C006,CRD06,2026-04-30T22:23:57.000Z,1390.05,Louis Vuitton,Luxury,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0546,C010,CRD10,2026-04-30T15:10:52.000Z,7066.26,Yatra,Travel,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0079,C007,CRD07,2026-05-01T04:12:26.000Z,536.25,Swiggy,Food,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0904,C002,CRD02,2026-04-29T10:33:24.000Z,269.8,Swiggy,Food,Chennai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0406,C009,CRD09,2026-04-28T03:24:20.000Z,1939.45,Reliance Digital,Electronics,Pune,2026-07-13T18:59:19.304Z,transaction.csv,1
T1107,C010,CRD10,2026-05-01T07:07:59.000Z,617.95,H&M,Shopping,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T0362,C004,CRD04,2026-04-30T00:05:50.000Z,965.83,Croma,Electronics,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0490,C007,CRD07,2026-04-29T17:16:21.000Z,8049.25,Max Fashion,Shopping,Kolkata,2026-07-13T18:59:19.304Z,transaction.csv,1
T0700,C010,CRD10,2026-04-30T17:08:56.000Z,597.48,H&M,Shopping,Ahmedabad,2026-07-13T18:59:19.304Z,transaction.csv,1
T1124,C003,CRD03,2026-04-28T20:57:37.000Z,449.7,Zara,Shopping,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0351,C004,CRD04,2026-04-29T05:42:37.000Z,599.76,Croma,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T1090,C001,CRD01,2026-04-30T08:52:40.000Z,8302.91,PVR Cinemas,Entertainment,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T0567,C004,CRD04,2026-04-28T14:01:53.000Z,2526.39,Reliance Digital,Electronics,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0028,C009,CRD09,2026-04-30T10:25:32.000Z,58992.68,Louis Vuitton,Luxury,Delhi,2026-07-13T18:59:19.304Z,transaction.csv,1
T1143,C010,CRD10,2026-04-30T15:19:47.000Z,15190.85,Tiffany,Luxury,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
T0932,C010,CRD10,2026-04-28T05:22:43.000Z,413.31,H&M,Shopping,Mumbai,2026-07-13T18:59:19.304Z,transaction.csv,1
